name,category_id,address_cd,signature_menu,latitude,longitude,post_id
생초식당,BC01,경상남도 진주시 신평공원길69번길 6,아구전문점,35.1748531,128.0682532,1
송강식당,BC01,경상남도 진주시 진양호로547번길 10-24,내장탕,35.1937393,128.0850103,1
하연옥,BC01,경상남도 진주시 진주대로 1317-20,물냉면,35.1943297,128.0595214,1
천황식당,BC01,경상남도 진주시 촉석로207번길 3,"비빔밥, 불고기 ",35.1963222,128.08448,1
천수식당,BC01,경상남도 진주시 향교로8번길 3,"육회,불고기",35.1970802,128.0835994,1
황포냉면,BC01,경상남도 진주시 호탄길34번길 10,냉면,35.1643027,128.1174858,1
향촌가든,BC01,경상남도 창녕군 도천면 가마골2길 5,오리요리,35.44403583,128.5585002,1
송림식육식당,BC01,경상남도 창녕군 영산면 로터리길 34,소고기구이,35.4546162,128.5300068,1
도리원,BC01,경상남도 창녕군 영산면 온천로 103-25,장아찌정식,35.4483099,128.532701,1
장군식당,BC01,경상남도 창녕군 창녕읍 계성화왕산로 614,"송이 닭국, 백숙",35.51710446,128.5508331,1
대중분식당,BC01,경상남도 창녕군 창녕읍 창녕대로 27,막국수,35.5177077,128.5050331,1
돈대박돼지국밥24,BC01,경상남도 창원시 마산합포구 교방천남길 360,돼지국밥,35.2103932,128.5735772,1
장어촌,BC01,경상남도 창원시 마산합포구 구산면 이순신로 264,장어,35.0882691,128.601671,1
석양삼겹살,BC01,경상남도 창원시 마산합포구 구산면 해양관광로 1393,삼겹살,35.0961028,128.5527759,1
곤드레맛드레,BC01,경상남도 창원시 마산합포구 옥동길 26,곤드레돌솥밥,35.15120049,128.5471085,1
짱왕,BC01,경상남도 창원시 마산합포구 진전면 아랫소포길 37,생우럭탕,35.0736548,128.4621311,1
산생들,BC01,경상남도 창원시 마산회원구 두척1길 59,"백숙, 옻닭",35.23653504,128.5406341,1
청해아구찜,BC01,경상남도 창원시 마산회원구 석전동로 21,아구찜,35.2319428,128.5751689,1
솔밭오리마을,BC01,경상남도 창원시 성산구 단정로76번길 2,오리탕,35.2172655,128.6875368,1
마산집,BC01,경상남도 창원시 성산구 상남로67,육회비빔밥,35.22016512,128.6793262,1
일호추어탕,BC01,경상남도 창원시 성산구 창이대로 689번길 25,추어탕,35.2245696,128.7028258,1
가마솥추어탕,BC01,경상남도 창원시 의창구 북면 천주로 1019-22,추어탕,35.3098709,128.6027581,1
합천삼가한우식육식당,BC01,경상남도 창원시 의창구 사림로130번길 5-10,한우모듬,35.24344,128.684713,1
새벽식당,BC01,경상남도 창원시 의창구 차상로18번길 45,알탕,35.2280256,128.63745,1
목민정,BC01,경상남도 창원시 의창구 읍성로34번길 23,"생선구이, 돌솥밥정식",35.2639108,128.6222636,1
은혜숯불갈비,BC01,경상남도 통영시 광도면 죽림4로 23-37,"숯불갈비, 불고기 ",34.88614689,128.4188255,1
조바우가마솥추어탕,BC01,경상남도 통영시 광도면 죽림4로 37-78,"추어탕, 추어전골 ",34.88516588,128.4201015,1
초램양고기,BC01,경상남도 통영시 광도면 죽림5로 55-61,"양갈비, 양꼬치",34.88233088,128.4221553,1
보양곰탕온,BC01,경상남도 통영시 광도면 죽림해안로 92,곰탕,34.8828656,128.4229511,1
영빈관,BC01,경상남도 통영시 도남로 274,"굴정식, 멍게비빔밥 ",34.8270014,128.4326672,1
어촌싱싱회해물탕,BC01,경상남도 통영시 도천동 1008,해물탕,34.837317,128.414505,1
장어마을,BC01,경상남도 통영시 무전1길 64-15,"장어탕, 장어구이 ",34.8607912,128.4228021,1
정원,BC01,경상남도 통영시 봉수로 50,"멍게비빔밥, 도다리쑥국",34.8266256,128.4158436,1
물소리횟집,BC01,경상남도 통영시 사량면 진촌2길 6-1,물회,34.8447815,128.2208494,1
원조시락국,BC01,경상남도 통영시 새터길 12-10,시락국,34.8413357,128.41989,1
욕지1번가,BC01,경상남도 통영시 욕지면 욕지일주로 81,멍개비빔밥,34.646029,128.2354351,1
통영 생선구이,BC01,경상남도 통영시 용남면 동달안길 84,생선구이,34.86417618,128.4461917,1
칠미횟집,BC01,경상남도 통영시 원문로 11,모둠회,34.8567404,128.4266437,1
멸치마을식당,BC01,경상남도 통영시 항북길 34,멸치요리코스,34.84563587,128.4297521,1
대풍관,BC01,경상남도 통영시 해송정2길 29,굴코스요리,34.84325383,128.4274015,1
하동솔잎한우프라자,BC01,경상남도 하동군 고전면 하동읍성로 9,육류,35.020134,127.8180936,1
부흥재첩식당,BC01,경상남도 하동군 하동읍 경서대로 98,재첩국,35.0715825,127.7555901,1
범바구집,BC01,경상남도 하동군 하동읍 범바위길 1,"닭국,백숙",35.10378622,127.7019711,1
이화가든,BC01,경상남도 하동군 하동읍 섬진강대로 2507,재첩국,35.0688795,127.7408204,1
버들횟집,BC01,경상남도 하동군 화개면 화개로 26,은어회,35.2338182,127.6423882,1
양어장횟집,BC01,경상남도 하동군 화개면 화개로 711,향어회,35.2338182,127.6423882,1
연화장식당,BC01,경상남도 하동군 화개면 화개로 82,"참게탕, 재첩정식 ",35.2338182,127.6423882,1
아라밀면,BC01,경상남도 함안군 가야읍 중앙남길 36,국수,35.2753959,128.4115969,1
함안제일숯불갈비,BC01,경상남도 함안군 가야읍 중앙본길 32,삼겹살,35.27246632,128.4101091,1
구만식당,BC01,경상남도 함안군 군북면 함마대로 750,된장샤브샤브,35.262126,128.3463141,1
옥수정,BC01,경상남도 함안군 산인면 성산로 563,기러기요리,35.26846876,128.4586509,1
식객,BC01,경상남도 함안군 여항면 내곡3길 47,오리불고기,35.19666861,128.4545734,1
함안대구식당,BC01,경상남도 함안군 함안면 북촌2길 50-27,소고기국밥,35.24208511,128.4228784,1
칠선산장,BC01,경상남도 함양군 마천면 칠선로 194,산채비빔밥,35.391249,127.6972532,1
옛날금호식당,BC01,경상남도 함양군 안의면 광풍로 107,갈비탕,35.62670919,127.8102673,1
옛날할매순대,BC01,경상남도 함양군 안의면 석천길 11-16,순대국밥,35.62624788,127.8143645,1
노가네,BC01,경상남도 함양군 함양읍 뇌계길 283,보리밥정식,35.5370151,127.7233785,1
교산집,BC01,경상남도 함양군 함양읍 인당강변길 24,영양탕,35.51249161,127.7316369,1
꿀꿀이와숯불,BC01,경상남도 함양군 함양읍 중앙시장길 20,냉면,35.51751773,127.7302936,1
삼일식당,BC01,경상남도 합천군 가야면 치인1길 19-1,자연산송이국 정식,35.79152468,128.0871149,1
장독대식당,BC01,경상남도 합천군 야로면 야로공단길 7,버섯전골,35.71544105,128.1658395,1
새길한우명가,BC01,경상남도 합천군 합천읍 동서로 53,한우갈비살,35.56713124,128.1583857,1
시장분식,BC01,부산광역시 강서구 공항로811번다길 23-19,"비빔칼국수, 선지국수",35.1788524,128.9544714,1
장룡수산,BC01,부산광역시 강서구 낙동남로 749,장어,35.1121126,128.8678092,1
짱뚱어전문,BC01,부산광역시 강서구 대저중앙로309번길 65,짱뚱어요리,35.222478,128.9804399,1
민물가든,BC01,부산광역시 강서구 둔치중앙길 5,잉어,35.15457,128.8961552,1
대마등,BC01,부산광역시 강서구 르노삼성대로 574,갈삼구이,35.0888624,128.842809,1
칡넝쿨,BC01,부산광역시 강서구 상덕로 52,"양념구이, 훈제바비큐",35.1915198,128.914442,1
박달집,BC01,부산광역시 금정구 금샘로 377-1,한방전골,35.2661294,129.0849123,1
기장곰장어,BC01,부산광역시 기장군 기장읍 기장해안로 70,짚불구이,35.2182314,129.2242611,1
손큰할매,BC01,부산광역시 기장군 기장읍 연화1길 191,"전복죽, 해산물",35.221064,129.2277503,1
기장안동찰보리밥,BC01,부산광역시 기장군 기장읍 차성남로 58,보리밥,35.2411609,129.2159479,1
가마솥생복집,BC01,부산광역시 기장군 기장읍 차성로 327-2,복요리,35.24704,129.2134073,1
칠암 대양횟집,BC01,부산광역시 기장군 일광면 문오성길 563,장어전문,35.30105502,129.2592,1
일광아구찜,BC01,부산광역시 기장군 일광면 삼성3길 55,아구찜,35.26597568,129.2341421,1
수림원,BC01,부산광역시 기장군 일광면 이천길 61,아구찜,35.26506045,129.2398159,1
강원도순두부,BC01,부산광역시 기장군 장안읍 월내해안길 63,순두부,35.3262542,129.279088,1
장안매운탕,BC01,부산광역시 기장군 장안읍 장안로 75-4,매운탕,35.3438188,129.253017,1
기픈골황토마루,BC01,부산광역시 기장군 정관읍 병산1길 74-39,오겹살,35.34224732,129.1933959,1
철마연밥,BC01,부산광역시 기장군 철마면 웅천리 324-6,연잎밥,35.29410446,129.1681417,1
김유순대구뽈찜,BC01,부산광역시 남구 진남로 15,대구뽈찜,35.1363487,129.0915049,1
알천순대곱창전골,BC01,부산광역시 남구 용소로7번길 88,"순대국밥, 순대전골",35.1385269,129.1046774,1
내호냉면,BC01,부산광역시 남구 우암번영로26번길 17,냉면,35.12652084,129.0708653,1
공원칼국수,BC01,부산광역시 남구 유엔평화로 110,공원칼국수,35.1231806,129.0973038,1
칠성식당,BC01,부산광역시 남구 지게골로 7,"곱창, 삼겹살",35.1330342,129.0763507,1
할매곱창,BC01,부산광역시 동구 수정동로 22-2,곱창,35.1303259,129.0461407,1
신선식당,BC01,부산광역시 동구 조방로49번길 13,생선구이,35.1394539,129.0601298,1
암돼지갈비밀면,BC01,부산광역시 동래구 금강로 106,밀면,35.2131292,129.0740843,1
동래삼계탕,BC01,부산광역시 동래구 동래로116번길 39,"삼계탕, 약탕",35.2052618,129.0847496,1
일미불갈비,BC01,부산광역시 동래구 아시아드대로163,"돼지갈비, 왕소금구이",35.19895237,129.0648236,1
깃발집,BC01,부산광역시 동래구 온천장로107번길 10,"물회, 꽃게된장조림",35.2193816,129.0852989,1
옛맛칼국수,BC01,부산광역시 동래구 중앙대로1335번길 17-2,칼국수,35.2070978,129.0752769,1
통영졸복,BC01,부산광역시 동래구 차밭골로21번길 8,졸복,35.215898,129.0789512,1
원가네,BC01,부산광역시 부산진구 성지로 145,닭한마리국수,35.1708385,129.0549602,1
평양집,BC01,부산광역시 북구 금곡대로20번길 21,만두백반,35.2121256,129.0061514,1
심우촌,BC01,부산광역시 북구 산성로 100,오리고기,35.2391974,129.0154597,1
주례하동재첩국,BC01,부산광역시 사상구 가야대로 290-12,재첩국,35.1501665,128.9988008,1
대궐안집,BC01,부산광역시 사상구 광장로 68,갈비탕,35.1623407,128.9808065,1
77돌곱창,BC01,부산광역시 사상구 괘감로 98,곱청전골,35.1584648,128.9797565,1
해물왕창칼국수,BC01,부산광역시 사상구 사상로 316,해물칼국수,35.1552557,128.9916425,1
김해식당,BC01,부산광역시 사하구 괴정로 39,멸치쌈밥,35.1000501,128.9773384,1
하단통영식당,BC01,부산광역시 사하구 낙동남로1389번길 9-2,멸치쌈밥,35.1069043,128.9637077,1
제일돌곱창,BC01,부산광역시 사하구 낙동대로535번길 4,돌곱창전골,35.1112155,128.9632064,1
통영장어무한리필,BC01,부산광역시 사하구 동매로 50,장어구이,35.1011402,128.9730428,1
수변최고돼지국밥,BC01,부산광역시 수영구 광안해변로370번길 9-32,수육백반,35.156078,129.1341146,1
옥미 아구찜,BC01,부산광역시 수영구 망미번영로55번길 35,아구찜,35.1765688,129.1080339,1
마라도,BC01,부산광역시 수영구 민락본동로11번길 38,코스요리,35.1575643,129.1270093,1
개성손만두,BC01,부산광역시 연제구 진연로 29,만두국,35.1799156,129.0728799,1
석화정,BC01,부산광역시 영도구 동삼로42번길 16-11,굴국밥,35.07709293,129.0722868,1
부흥식당,BC01,부산광역시 영도구 절영로 102,자리돔물회,35.0733228,129.0524971,1
왔다식당,BC01,부산광역시 영도구 하나길 811,스지전골,35.0902262,129.0478343,1
연근해식당,BC01,부산광역시 중구 보수대로44번길 7,"우럭매운탕, 해물",35.1019099,129.0238152,1
실비집,BC01,부산광역시 중구 해관로 22-8,"주꾸미, 빈대떡",35.1031364,129.0356195,1
해운대기와집대구탕,BC01,부산광역시 해운대구 달맞이길104번길 46,대구탕,35.158318,129.1743543,1
거북선횟집,BC01,부산광역시 해운대구 달맞이길62번길 69,모듬회,35.1578569,129.1723282,1
수민이네,BC01,부산광역시 해운대구 청사포로58번길 118,"조개구이, 장어구이",35.1614396,129.1892003,1
본가한우곱창,BC01,울산광역시 남구 남산로12번길 9,한우곱창,35.5516693,129.2720149,1
터미날식당,BC01,울산광역시 남구 봉월로 164,정식,35.5327416,129.3075181,1
고래고기원조할매집본점,BC01,울산광역시 남구 장생포고래로 135,고래고기,35.5013545,129.3724792,1
함양집,BC01,울산광역시 남구 중앙로208번길 12,비빔밥,35.5400167,129.3140621,1
행이왕갈비,BC01,울산광역시 남구 팔등로141번길 7,돼지갈비,35.5484899,129.3212365,1
섬뜰,BC01,울산광역시 동구 동진로 42,전복밥,35.4859256,129.4298526,1
산너머남촌,BC01,울산광역시 동구 동해안로 596,코다리찜,35.5529465,129.4395951,1
탱크맨투곰탕전문점,BC01,울산광역시 동구 옥류로 19,"갈비탕, 갈비찜",35.5442319,129.4260562,1
육일횟집,BC01,울산광역시 동구 주전해안길 278,물회,35.5581159,129.4577609,1
상안가든,BC01,울산광역시 북구 동산길 22,"오리탕, 오리불고기",35.6200203,129.3350948,1
충남숯불고기,BC01,울산광역시 울주군 두동면 계명로 88,한우모듬,35.71359397,129.1981466,1
호뻘떡낙지,BC01,울산광역시 북구 수동1길 4,낙지볶음,35.624926,129.3605698,1
버드나무집,BC01,울산광역시 울주군 상북면 웃궁평길 20,오리불고기,35.59790857,129.0873671,1
김양집,BC01,울산광역시 울주군 서생면 신암해안길 13,짚불곰장어,35.3469535,129.3225634,1
진하고향해물탕,BC01,울산광역시 울주군 서생면 진하길 45,조개탕,35.3847489,129.3435154,1
베테랑바베큐,BC01,울산광역시 울주군 서생면 해맞이로 924,소갈비,35.3575221,129.3518167,1
감나무집,BC01,울산광역시 울주군 청량면 청량천변로 123,"오리불고기, 오리탕",35.52677459,129.2605163,1
효정밥상,BC01,울산광역시 울주군 청량읍 신덕하1길 9,게장정식,35.4922079,129.3062701,1
다운목살구이,BC01,울산광역시 중구 운곡안길 9,한식,35.55644486,129.2764088,1
산방식당,BC01,제주도 서귀포시 대정읍 하모이삼로 62,"밀냉면, 수육 ",33.2234895,126.2513843,1
미영이네식당,BC01,제주도 서귀포시 대정읍 하모항구로 42,고등어회,33.2176737,126.2499112,1
대유랜드,BC01,제주도 서귀포시 상예로 381,"꿩샤브샤브, 꿩튀김 ",33.2578854,126.389992,1
네거리식당,BC01,제주도 서귀포시 서문로29번길 20,갈치국,33.2485234,126.5592526,1
한옥집,BC01,제주도 서귀포시 서홍로41,김치찜,33.2515451,126.553341,1
몰질식당,BC01,제주도 서귀포시 이어도로 598,"고기짬뽕, 복지리",33.2353646,126.4803661,1
삼보식당,BC01,제주도 서귀포시 중정로 25,뚝배기,33.2476846,126.559189,1
중문조림식당,BC01,제주도 서귀포시 천제연로 170,생선조림,33.2510201,126.4224167,1
중문수두리보말칼국수,BC01,제주도 서귀포시 천제연로 192,보말칼국수,33.2515942,126.4252213,1
용이식당,BC01,제주도 서귀포시 중앙로79번길 9,두루치기,33.2511825,126.5605673,1
표선어촌식당,BC01,제주도 서귀포시 표선면 민속해안로 578-7,"회, 물회",33.3252433,126.8446185,1
광동식당,BC01,제주도 서귀포시 표선면 세성로 272,두루치기,33.3291472,126.7983209,1
한일수산횟집,BC01,제주도 서귀포시 홍중로 3,회,33.2531965,126.5588776,1
누룽지식당,BC01,제주도 제주시 고산동산6길 15-1,고등어조림,33.4945748,126.5320538,1
해녀촌,BC01,제주도 제주시 구좌읍 동복로 33,회국수,33.5529213,126.7129549,1
소라횟집,BC01,제주도 제주시 구좌읍 해맞이해안로 1240-3,매운탕,33.5563389,126.7599142,1
제주옹기설렁탕,BC01,제주도 제주시 문송길 27,"설렁탕, 꼬리곰탕 ",33.4876752,126.4973402,1
두루두루,BC01,제주도 제주시 삼무로3길 14,쥐치조림,33.4904112,126.4908314,1
앞뱅디식당,BC01,제주도 제주시 선덕로 32,"멜국,각재기국",33.4856055,126.4990467,1
엉덩물물회,BC01,제주도 제주시 성두길 7-7,한치물회,33.49167,126.4946631,1
삼다가,BC01,제주도 제주시 신대로9길 27,흑돼지생구이,33.490685,126.4991872,1
돌하르방식당,BC01,제주도 제주시 신산로11길 53,"각재기국, 해물뚝배기 ",33.508251,126.5366005,1
오롯,BC01,제주도 제주시 신설로 11길 2-10,전복비빔밥,33.49099544,126.5443473,1
참솔식당,BC01,제주도 제주시 애월읍 유수암평화5길 21,"산채비빔밥, 백숙 ",33.4230358,126.4063453,1
국수만찬,BC01,제주도 제주시 은남3길 1,"고기국수, 돔베고기 ",33.4872705,126.4932592,1
대성아귀찜,BC01,제주도 제주시 조천읍 함덕3길 4,아귀찜,33.546861,126.6550515,1
우정해장국,BC01,제주도 제주시 한림읍 한림상로 139,내장탕,33.4209062,126.2671136,1
태능숯불갈비,BC01,경기 수원시 장안구 정조로1110번길 3 송춘석음악학원1층 태능숯불갈비,"돼지갈비,내장탕",37.30381262,127.0011391,1
우성토종순대국,BC01,경기 수원시 권선구 고산로4번길 6 스타빌딩1층,순대국,37.24683735,126.9829565,1
가나돈까스의집,BC02,서울특별시 강남구 언주로 608,돈까스,37.514957,127.0352916,1
아울,BC02,서울특별시 광진구 자양로18길 36,수제돈까스,37.5377819,127.0855927,1
초가삼계탕,BC02,서울특별시 금천구 시흥대로38길 43,들깨삼계탕,37.4458141,126.9044565,1
단박왕돈까스,BC02,서울특별시 용산구 백범로90길 74,돈까스,37.537499,126.9696876,1
역촌왕돈까스,BC02,서울특별시 은평구 진흥로 121-1,돈까스,37.6102278,126.9469035,1
회사랑방,BC02,경기도 성남시 분당구 돌마로 486번길 12,"회덮밥, 막회",37.37658253,127.1338976,1
마초,BC02,경기도 수원시 팔달구 권광로196번길 51,모듬초밥,37.26448108,127.0361274,1
스시한판수원점,BC02,경기도 수원시 팔달구 덕영대로 913-1,초밥,37.26727972,127.0015227,1
김 & 김,BC02,경기도 안산시 단원구 대선로 384,왕돈가스,37.2398501,126.5730243,1
내사랑동까스,BC02,경기도 파주시 송학말길 65,왕돈가스,37.70693414,126.7615721,1
오아시스,BC02,인천광역시 서구 심곡로 72-3,왕돈까스,37.5415375,126.67776,1
반월소바,BC02,충청남도 논산시 해월로 132,"소바, 돈까스",36.2092119,127.0965056,1
다미락,BC02,전라북도 부안군 부안읍 수정길 7,초밥,35.7239505,126.7350681,1
고려당,BC02,전라북도 익산시 중앙로 52,"소바, 만두",35.939214,126.9501027,1
수제왕돈까스 경원점,BC02,전라북도 전주시 완산구 충경로 84,돈까스,35.8189673,127.1491564,1
청이돈가스,BC02,전라남도 곡성군 곡성읍 곡성로 852,돈까스,35.2757758,127.2880399,1
동원,BC02,전라남도 무안군 망운면 조산길 2,계절 회덮밥,35.01148293,126.3919782,1
천사바다블라썸&펜션,BC02,전라남도 신안군 암태면 진작지길 227-17 1동,등심돈카츠&커피,34.87801259,126.1450911,1
더하오,BC02,대구광역시 북구 동암로12길 24,야끼우동,35.9436089,128.5558812,1
대성암본가 초밥집,BC02,경상북도 김천시 평화길 141,초밥,36.1229281,128.1141135,1
만리궁,BC02,경상북도 칠곡군 왜관읍 석전로12길 7,야끼우동,36.00315337,128.4118517,1
아줌마우동,BC02,경상남도 밀양시 중앙로 289-24,우동,35.488465,128.7554386,1
김센세,BC02,경상남도 사천시 삼상로 121-1,초밥,34.9386669,128.0881998,1
우동한그릇,BC02,경상남도 창원시 마산합포구 가포로 706,우동,35.1530455,128.5852369,1
경동일식,BC02,경상남도 통영시 무전5길 11-19,"초밥, 생선회 ",34.8618032,128.4263783,1
우동집,BC02,부산광역시 기장군 기장읍 차성로 296-1,우동정식,35.2512442,129.2139316,1
우동집,BC02,부산광역시 동래구 금강로 93-1,냄비우동,35.2131292,129.0740843,1
원조18번 완당,BC02,부산광역시 서구 구덕로238번길 6,"완당, 발국수",35.1057926,129.0207344,1
미스터스시,BC02,부산광역시 해운대구 해운대로 744-5,"초밥, 생선회",35.1664546,129.1712062,1
올레안뜰,BC02,제주도 서귀포시 법환로 24,흑돼지왕돈가스,33.2371807,126.5129878,1
바삭돈가스,BC02,제주도 제주시 과원북4길 61,흑돼지 돈가스,33.4813034,126.4910078,1
황금손가락,BC02,제주도 제주시 구남동1길 44,초밥,33.491806,126.5390228,1
제주데미안,BC02,제주도 제주시 한경면 고조로 492-15,돈가스정식,33.3161416,126.2048763,1
대관원,BC03,서울특별시 영등포구 당산로37길 1,간짜장,37.5300523,126.8968763,1
명원,BC03,경기도 김포시 봉화로 9,탕수육,37.6179095,126.7163816,1
손사부,BC03,경기도 부천시 경인로 180,삼선백짬뽕,37.4834651,126.7591089,1
청계산수타짬뽕,BC03,경기도 성남시 분당구 판교공원로5길 22,짬뽕,37.3905255,127.0900319,1
고등반점,BC03,경기도 수원시 팔달구 팔달로52번길 43,"짜장면, 탕수육 ",37.2750594,127.0030841,1
덕화원,BC03,경기도 양주시 덕정길 4,탕수육,37.8419101,127.0677665,1
용두리짬뽕,BC03,경기도 양평군 청운면 용두로 148,짬뽕,37.55487578,127.7095712,1
유가장,BC03,경기도 여주시 세종로 46번길 17-1,짬뽕,37.29380958,127.6339067,1
북경반점,BC03,경기도 파주시 법원읍 사임당로 908,짬뽕,37.8497323,126.8638229,1
순짬뽕,BC03,경기도 파주시 시청로 5,군산짬뽕,37.7711623,126.7704217,1
동해장,BC03,경기도 평택시 중앙로 137,유니짜장,36.9910303,127.1191534,1
대명반점,BC03,인천광역시 남동구 인주대로552번길 16,짬뽕,37.4495793,126.6979983,1
하림,BC03,인천광역시 옹진군 덕적면 덕적북로133번길 55,"볶음밥, 짜장면",37.225849,126.1439357,1
연경,BC03,인천광역시 중구 차이나타운로 41,짜장면,37.4756576,126.619697,1
공화춘,BC03,인천광역시 중구 차이나타운로 43,짜장면,37.4750038,126.6188368,1
신승반점,BC03,인천광역시 중구 차이나타운로44번길 31-3,짜장면,37.4755492,126.6184614,1
수성반점,BC03,강원도 고성군 죽왕면 공현진길 37,짬뽕,38.3554837,128.5101101,1
원짬뽕,BC03,강원도 영월군 영월읍 하송로 93,짬뽕,37.1710393,128.4488394,1
도원뚝배기짬뽕,BC03,강원도 춘천시 동내면 거두택지길 65-9,짬뽕,37.8546107,127.7573691,1
사나이짬뽕,BC03,충청북도 괴산군 청천면 송문로덕평길 26,짬뽕,36.7338055,127.8066085,1
산동성,BC03,충청북도 청주시 상당구 단재로 2364,유니짜장,36.5833615,127.5946659,1
진흥각,BC03,충청남도 공주시 감영길 20,짬뽕,36.4528093,127.1222414,1
천안문,BC03,충청남도 논산시 관촉로31번길 36-1,짬뽕,36.19181622,127.1134063,1
석문손짜장마을,BC03,충청남도 당진시 석문면 대호로 1561-1,짬뽕,37.0090863,126.5292382,1
영성각,BC03,충청남도 서산시 해미면 남문1로 40-1,"짬뽕, 짜장면",36.710361,126.5463508,1
동흥대반점,BC03,충청남도 예산군 예산읍 예산로 220-1,짜장면,36.6780535,126.8403498,1
대화반점,BC03,충청남도 홍성군 홍성읍 조양로120번길 17,"자장면, 짬뽕",36.60143137,126.6631873,1
서원반점,BC03,전라북도 군산시 구시장로 63,짬뽕,35.984321,126.7194259,1
지린성,BC03,전라북도 군산시 미원로 87,짬뽕,35.9786936,126.7123767,1
대흥각,BC03,전라북도 김제시 검산택지1길 29,매운짬뽕,35.8034838,126.9032787,1
신생반점,BC03,전라북도 부안군 부안읍 낭주길 7,"짬뽕, 짜장",35.7289493,126.7378562,1
남경반점,BC03,전라북도 부안군 줄포면 줄포6길 1,짬짜면,35.5920248,126.6775495,1
오늘은짬뽕,BC03,전라북도 익산시 하나로10길 62-18,짬뽕,35.9614311,126.9875793,1
수궁반점,BC03,전라북도 임실군 신평면 석등슬치로 351,짬뽕,35.656085,127.2243324,1
북경돼지짬뽕,BC03,전라북도 장수군 장수읍 호비로 37,짬뽕,35.6496772,127.5210065,1
진미반점,BC03,전라북도 전주시 덕진구 명주3길 19-2,"된장짜장, 된장짬뽕",35.8410155,127.1475355,1
수정관,BC03,전라북도 전주시 완산구 문화광장로 18,"짜장면, 잡탕밥, 물짜장",35.82235105,127.1461316,1
노벨반점,BC03,전라북도 전주시 완산구 풍남문2길 100,물짜장,35.8128692,127.1449353,1
양자강,BC03,전라북도 정읍시 우암로 57,비빔짬뽕,35.5649893,126.8541269,1
신원반점,BC03,전라남도 광양시 다압면 섬진강매화로 1205,짜장면,35.1120915,127.6911318,1
관우간이음식점,BC03,전라남도 목포시 산정안로 14-3,볶음밥,34.7961899,126.3917986,1
득량반점,BC03,전라남도 보성군 득량면 역전길 32,우리밀짜장,34.762425,127.1692221,1
국일반점,BC03,전라남도 장성군 장성읍 청운4길 3,짬뽕,35.3026553,126.7844246,1
하오츠짬뽕,BC03,전라남도 화순군 도곡면 지강로 169-3,"짬뽕, 탕수육",35.0032301,126.9098699,1
리안,BC03,대구광역시 수성구 교학로4길 48,탕수육,35.8553372,128.650355,1
영생덕,BC03,대구광역시 중구 종로 39,"군만두, 탕수육 ",35.8681832,128.5919044,1
수라밀면,BC03,경상북도 경주시 양정로 286,"밀면, 해물짬뽕",35.8410437,129.2226166,1
왕서방,BC03,경상북도 고령군 운수면 꽃질2길 14-10,짬뽕,35.78863488,128.2646156,1
오복반점,BC03,경상북도 구미시 도개면 도안로 123-4,홍합짬뽕,36.30128737,128.3296836,1
연하루 뼈대짬뽕,BC03,경상북도 김천시 영남대로 1398,고기짬뽕,36.1309496,128.1060732,1
청자,BC03,경상북도 상주시 외서면 북상주로 539-5,"짬뽕, 탕수육 ",36.47481876,128.1711853,1
제일반점,BC03,경상북도 울진군 죽변면 죽변중앙로 168-13,"볶음 짬봉밥, 탕수육",37.0590455,129.4225084,1
동해반점,BC03,경상북도 의성군 의성읍 동서1길 37,돼지짬뽕,36.34977334,128.6982419,1
수타큰손짜장,BC03,경상북도 청도군 풍각면 헐티로 126,수타짬뽕,35.6452169,128.6130399,1
창선반점,BC03,경상남도 남해군 창선면 옥천로 3 지도,해물짬뽕,34.85497569,128.0128599,1
진주냉면,BC03,경상남도 진주시 모덕로47번길 1-2,"냉면,짬뽕",35.1856954,128.1009148,1
공원반점,BC03,경상남도 창녕군 대합면 창한로 95,짬뽕,35.61248157,128.4709706,1
건강중화요리,BC03,경상남도 창녕군 이방면 이방로 955,자장면,35.60100628,128.3824507,1
금평반점,BC03,경상남도 통영시 사량면 진촌1길 36,해물짬뽕,34.8445947,128.2228086,1
한양식당,BC03,경상남도 통영시 욕지면 서촌윗길 183-3,해물짬뽕,34.63542521,128.2636453,1
골든차이나,BC03,경상남도 함양군 함양읍 동위천1길 1,짬뽕,35.5225048,127.7200088,1
적사부,BC03,경상남도 합천군 합천읍 동서로 74,탕수육,35.56710498,128.1603288,1
복성반점,BC03,부산광역시 사하구 하신중앙로 289,짬뽕,35.1012478,128.9608269,1
이루후제,BC03,제주도 서귀포시 남원읍 하신로 63,짬뽕,33.2596962,126.6281158,1
홍성방,BC03,제주도 서귀포시 대정읍 하모항구로 76,"해물짬뽕, 해물짜장 ",33.220115,126.2517883,1
중국집마씸,BC03,제주도 제주시 한경면 두신로 78,짬뽕,33.3550314,126.1861731,1
도프셰프,BC04,경기도 수원시 팔달구 인계로166번길 48-17 BLS플라자 302호,단호박 파스타,37.26437123,127.0337312,1
유니스의정원,BC04,경기도 안산시 상록구 반월천북길 139,"바비큐, 파스타 ",37.3115188,126.8890798,1
미스진햄버거,BC04,경기도 평택시 쇼핑로 3-1,햄버거,37.0813535,127.0514921,1
록키즈버거,BC04,경기도 평택시 쇼핑로 8,햄버거,37.0801926,127.0539375,1
송쓰버거,BC04,경기도 평택시 중앙시장로25번길 12-1,햄버거,37.080673,127.0530113,1
인생버거,BC04,충청남도 태안군 소원면 파도길 63-6,수제버거,36.7381741,126.1338413,1
